commit_id,line,line_level_label,count,line_score,row
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Filters out files that are known binary types (currently just image/audio; ideally we'd filter out ALL binary files).,0,17,1.0,1
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Filters out files that are known binary types (currently just image/audio; ideally we'd filter out ALL binary files).,1,17,1.0,2
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Returns a copy of 'files' filtered to just those that don't match any of the exclusion globs in the filter.,0,5,0.29411764705882354,3
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Returns a copy of 'files' filtered to just those that don't match any of the exclusion globs in the filter.,1,5,0.29411764705882354,4
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Checks that the file matches the given subtree scope. To fully check whether the file,0,4,0.23529411764705882,5
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Checks that the file is eligible for inclusion in the search (matches the user's subtree scope and,0,4,0.23529411764705882,6
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"* @param {?{label:string, promise:$.Promise}} context Info on which files the filter will be applied to. If specified,",0,3,0.1764705882352941,7
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Returns false if the given path matches any of the exclusion globs in the given filter. Returns true,1,3,0.1764705882352941,8
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"* @param {?{label:string, promise:$.Promise}} context Info on files filter will apply to - see editFilter()",0,3,0.1764705882352941,9
f8091fe6b849a9f15666c3b8367981fa94d69bc3,return newFilter.filter(function (glob) {,0,3,0.1764705882352941,10
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* Returns false if the given path matches any of the exclusion globs in the given filter. Returns true,0,3,0.1764705882352941,11
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!File} file File in question,1,3,0.1764705882352941,12
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"* file exclusion filters, and isn't binary). Used when updating results incrementally - during the",0,3,0.1764705882352941,13
f8091fe6b849a9f15666c3b8367981fa94d69bc3,newFilter = newFilter.filter(function (glob) {,1,2,0.11764705882352941,14
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"{ className : Dialogs.DIALOG_BTN_CLASS_PRIMARY, id: Dialogs.DIALOG_BTN_OK, text: Strings.OK }",0,2,0.11764705882352941,15
f8091fe6b849a9f15666c3b8367981fa94d69bc3,// Update saved filter preference,0,2,0.11764705882352941,16
f8091fe6b849a9f15666c3b8367981fa94d69bc3,// Code to update the file count readout at bottom of dialog (if context provided),0,2,0.11764705882352941,17
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!Array.<string>} filter,1,2,0.11764705882352941,18
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"{ className : Dialogs.DIALOG_BTN_CLASS_PRIMARY, id: Dialogs.DIALOG_BTN_OK, text: Strings.OK }",1,2,0.11764705882352941,19
f8091fe6b849a9f15666c3b8367981fa94d69bc3,return files.filter(function (f) {,1,2,0.11764705882352941,20
f8091fe6b849a9f15666c3b8367981fa94d69bc3,// Update saved filter preference,1,2,0.11764705882352941,21
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"* if the path does not match any of the globs. If filtering many paths at once, use filterFileList()",1,2,0.11764705882352941,22
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!string} compiledFilter  'Compiled' filter object as returned by compile(),1,2,0.11764705882352941,23
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!Array.<File>} files,1,2,0.11764705882352941,24
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!Array.<string>} filter,0,2,0.11764705882352941,25
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"*          editing UI will indicate how many files are excluded by the filter. Label should be of the form ""in ...""",0,2,0.11764705882352941,26
f8091fe6b849a9f15666c3b8367981fa94d69bc3,} else {,0,2,0.11764705882352941,27
f8091fe6b849a9f15666c3b8367981fa94d69bc3,return files.filter(function (f) {,0,2,0.11764705882352941,28
f8091fe6b849a9f15666c3b8367981fa94d69bc3,// Re-check the filtering that the initial search applied,0,2,0.11764705882352941,29
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!Array.<File>} files,0,2,0.11764705882352941,30
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!File} file,0,2,0.11764705882352941,31
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"* On Mac these would silently fail to be read, but on Windows we'd read the garbled content & try to search it.",0,2,0.11764705882352941,32
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"* initial search, the filter and part of the scope are taken care of in bulk instead, so _subtreeFilter()",0,2,0.11764705882352941,33
f8091fe6b849a9f15666c3b8367981fa94d69bc3,} else {,0,2,0.11764705882352941,34
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"// In the initial search, this is passed as a getAllFiles() filter",0,2,0.11764705882352941,35
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {File} file,0,2,0.11764705882352941,36
f8091fe6b849a9f15666c3b8367981fa94d69bc3,// Replicate filtering that getAllFiles() does,0,2,0.11764705882352941,37
f8091fe6b849a9f15666c3b8367981fa94d69bc3,// don't know which child files/folders may have been added or removed.,0,2,0.11764705882352941,38
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @return {boolean} True if the entry's contents should be included in the file list,1,2,0.11764705882352941,39
f8091fe6b849a9f15666c3b8367981fa94d69bc3,"* if the path does not match any of the globs. If filtering many paths at once, use filterFileList()",0,2,0.11764705882352941,40
f8091fe6b849a9f15666c3b8367981fa94d69bc3,* @param {!string} compiledFilter  'Compiled' filter object as returned by compile(),0,2,0.11764705882352941,41
f8091fe6b849a9f15666c3b8367981fa94d69bc3,function createFilterPicker(contextPromise) {,0,1,0.058823529411764705,42
f8091fe6b849a9f15666c3b8367981fa94d69bc3,return glob.trim().length;,0,1,0.058823529411764705,43
