commit_id,line,line_level_label,count,line_score,row
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"return new PropertyValidationResult(false, ""Tried to update QuantityBasedReule with ID "" + dto.getPk() + "" but that rule does not exist"");",1,15,1.0,1
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"return new PropertyValidationResult(false, ""Tried to update QuantityBasedRule with ID "" + dto.getPk() + "" but that rule does not exist"");",0,14,0.9333333333333333,2
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, LENGTH_EQUALS_OPERATOR + ZERO_OPERATOR, false, false, false, false, true);",0,10,0.6666666666666666,3
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "".size()=="", false, false, false, false, true);",1,10,0.6666666666666666,4
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "".size()<="", false, false, false, false, true);",1,10,0.6666666666666666,5
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "".size()<"", false, false, false, false, true);",1,10,0.6666666666666666,6
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "".size()>="", false, false, false, false, true);",1,10,0.6666666666666666,7
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "".size()>"", false, false, false, false, true);",1,10,0.6666666666666666,8
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""!="", false, false, false, false, false);",1,10,0.6666666666666666,9
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""<"", false, false, false, false, false);",1,10,0.6666666666666666,10
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "">"", false, false, false, false, false);",1,10,0.6666666666666666,11
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "">="", false, false, false, false, false);",1,10,0.6666666666666666,12
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""=="", false, false, false, false, false);",1,10,0.6666666666666666,13
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""<="", false, false, false, false, false);",1,10,0.6666666666666666,14
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, LENGTH_GREATER_THAN_OPERATOR + ZERO_OPERATOR, false, false, false, false, true);",0,10,0.6666666666666666,15
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, NOT_EQUALS_OPERATOR, false, false, false, false, false);",0,10,0.6666666666666666,16
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, EQUALS_OPERATOR, false, false, false, false, false);",0,10,0.6666666666666666,17
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LENGTH_EQUALS_OPERATOR, false, false, false, false, true);",0,10,0.6666666666666666,18
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, GREATER_THAN_OPERATOR, false, false, false, false, false);",0,10,0.6666666666666666,19
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LESS_THAN_EQUALS_OPERATOR, false, false, false, false, false);",0,10,0.6666666666666666,20
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LESS_THAN_OPERATOR, false, false, false, false, false);",0,10,0.6666666666666666,21
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, GREATER_THAN_EQUALS_OPERATOR, false, false, false, false, false);",0,10,0.6666666666666666,22
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LENGTH_GREATER_THAN_OPERATOR, false, false, false, false, true);",0,10,0.6666666666666666,23
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LENGTH_GREATER_THAN_EQUALS_OPERATOR, false, false, false, false, true);",0,10,0.6666666666666666,24
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LENGTH_LESS_THAN_OPERATOR, false, false, false, false, true);",0,10,0.6666666666666666,25
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LENGTH_LESS_THAN_EQUALS_OPERATOR, false, false, false, false, true);",0,10,0.6666666666666666,26
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, EQUALS_OPERATOR, false, false, true, false, false);",0,9,0.6,27
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()==0"", false, false, false, false, true);",1,9,0.6,28
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()>0"", false, false, false, false, true);",1,9,0.6,29
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""<="", false, true, false, false, false);",1,9,0.6,30
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""!="", false, false, true, false, false);",1,9,0.6,31
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""=="", false, false, true, false, false);",1,9,0.6,32
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "">"", false, true, false, false, false);",1,9,0.6,33
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "">="", false, true, false, false, false);",1,9,0.6,34
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""=="", false, true, false, false, false);",1,9,0.6,35
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, LESS_THAN_EQUALS_OPERATOR, false, true, false, false, false);",0,9,0.6,36
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, NOT_EQUALS_OPERATOR, false, false, true, false, false);",0,9,0.6,37
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()>0"", false, false, false, false, true);",0,9,0.6,38
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, GREATER_THAN_OPERATOR, false, true, false, false, false);",0,9,0.6,39
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, EQUALS_OPERATOR, false, true, false, false, false);",0,9,0.6,40
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()==0"", false, false, false, false, false);",1,9,0.6,41
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()>0"", false, false, false, false, false);",1,9,0.6,42
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()==0"", false, false, false, false, true);",0,9,0.6,43
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()==0"", false, false, false, false, true);",1,9,0.6,44
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()>0"", false, false, false, false, true);",1,9,0.6,45
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()==0"", false, false, false, false, false);",0,9,0.6,46
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildCollectionExpression(sb, entityKey, field, value, type, secondaryType, "".size()>0"", false, false, false, false, false);",0,9,0.6,47
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, GREATER_THAN_EQUALS_OPERATOR, false, true, false, false, false);",0,9,0.6,48
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, new Object[]{value[0]}, type, secondaryType, "">"",",1,6,0.4,49
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, "".startsWith"",",1,6,0.4,50
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, new Object[]{""null""}, type, secondaryType, ""=="",",1,6,0.4,51
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""<"",",1,6,0.4,52
4e7cd4c715216dfc86f0ece655f37de1e5aa654f,"buildExpression(sb, entityKey, field, value, type, secondaryType, ""!="",",1,6,0.4,53
