commit_id,line,line_level_label,count,line_score,row
9319b1a8366e00ec2ea9a763b5c3558649758f51,"for p in range(1024, 32767):",0,2,1.0,1
9319b1a8366e00ec2ea9a763b5c3558649758f51,"for p in range(1024, 65535):",1,2,1.0,2
9319b1a8366e00ec2ea9a763b5c3558649758f51,"result = net_helpers.get_unused_port(set(range(1025, 2048)))",0,2,1.0,3
9319b1a8366e00ec2ea9a763b5c3558649758f51,"ex.return_value = ""2048\t61000""",0,1,0.5,4
9319b1a8366e00ec2ea9a763b5c3558649758f51,local_port_range_start = 32768,0,1,0.5,5
9319b1a8366e00ec2ea9a763b5c3558649758f51,"ex.return_value = ""%s\t61000"" % local_port_range_start",0,1,0.5,6
9319b1a8366e00ec2ea9a763b5c3558649758f51,"self.assertEqual(65535, result)",1,0,0.0,7
9319b1a8366e00ec2ea9a763b5c3558649758f51,as ipwrapper:,1,0,0.0,8
9319b1a8366e00ec2ea9a763b5c3558649758f51,"self.assertEqual((local_port_range_start - 1), result)",0,0,0.0,9
9319b1a8366e00ec2ea9a763b5c3558649758f51,mock.patch('neutron.agent.linux.utils.execute') as ex:,0,0,0.0,10
9319b1a8366e00ec2ea9a763b5c3558649758f51,"as ipwrapper, \",0,0,0.0,11
9319b1a8366e00ec2ea9a763b5c3558649758f51,def test_get_unused_port(self):,0,0,0.0,12
9319b1a8366e00ec2ea9a763b5c3558649758f51,"self.assertEqual(1024, result)",0,0,0.0,13
9319b1a8366e00ec2ea9a763b5c3558649758f51,with mock.patch('neutron.agent.linux.utils.execute') as ex:,0,0,0.0,14
9319b1a8366e00ec2ea9a763b5c3558649758f51,"self.assertEqual(32767, result)",0,0,0.0,15
9319b1a8366e00ec2ea9a763b5c3558649758f51,from neutron.common import constants as n_const,1,0,0.0,16
9319b1a8366e00ec2ea9a763b5c3558649758f51,from neutron_lib import constants as n_const,0,0,0.0,17
9319b1a8366e00ec2ea9a763b5c3558649758f51,"self.assertEqual(32767, result)",1,0,0.0,18
